statenum,casenum,vnumber,pnumber,atmcond,atmcond2,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,caseyear,dayofweek,fhevent,holiday,latitude,latdeg,latmin,latsec,lightcond,longitude,londeg,lonmin,lonsec,manncol,numfatal,vforms,schlbus,speeding,age,alcres,alcsts,alctst,drugres1,drugres2,drugres3,drugsts,drugtst1,drugtst2,drugtst3,injury,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex
39,972,1,2,1,0,1800,49,11062016,6,4,0,11,0,0,0,2016,1,21,0,39.91655833,39,54,59.61,3,-82.88056667,82,52,50.04,0,1,1,0,0,28,996,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,8,0,2
39,973,1,1,1,0,0,49,12102016,10,3,28,12,0,0,0,2016,7,21,0,40.06321389,40,3,47.57,3,-83.03203056,83,1,55.31,0,1,1,0,1,40,0,2,1,1,0,0,2,1,0,0,4,0,0,0,1,8,8,2,1
39,985,1,1,1,0,1800,49,11282016,28,2,55,11,0,0,0,2016,2,12,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,1,3,0,0,60,130,2,3,600,996,0,2,1,1,0,4,0,0,0,1,0,0,2,2
39,985,2,1,1,0,1800,49,11282016,28,2,55,11,0,0,0,2016,2,12,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,1,3,0,0,18,996,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2
39,985,2,2,1,0,1800,49,11282016,28,2,55,11,0,0,0,2016,2,12,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,1,3,0,0,20,996,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,8,0,2
39,985,3,1,1,0,1800,49,11282016,28,2,55,11,0,0,0,2016,2,12,0,39.81718889,39,49,1.88,2,-82.99875833,82,59,55.53,2,1,3,0,0,45,996,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
39,994,1,1,1,0,0,49,12012016,1,12,25,12,0,0,0,2016,5,33,0,39.90786111,39,54,28.3,1,-82.86505,82,51,54.18,0,1,1,0,0,94,0,2,1,996,0,0,2,3,0,0,4,0,0,0,1,0,0,1,2
39,1005,1,1,4,0,1800,49,12192016,19,2,51,12,0,0,0,2016,2,12,0,40.01171944,40,0,42.19,3,-82.92931111,82,55,45.52,1,1,3,0,1,24,208,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
39,1005,2,1,4,0,1800,49,12192016,19,2,51,12,0,0,0,2016,2,12,0,40.01171944,40,0,42.19,3,-82.92931111,82,55,45.52,1,1,3,0,1,68,90,2,1,1,0,0,2,1,0,0,4,0,0,0,1,0,0,2,2
39,1005,3,1,4,0,1800,49,12192016,19,2,51,12,0,0,0,2016,2,12,0,40.01171944,40,0,42.19,3,-82.92931111,82,55,45.52,1,1,3,0,1,61,996,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,1008,1,1,1,0,1800,49,11132016,13,0,0,11,0,0,0,2016,1,21,0,39.91316389,39,54,47.39,3,-82.98518889,82,59,6.68,0,1,1,0,1,38,0,2,1,417,151,996,2,1,1,1,4,0,0,0,1,0,0,1,1
39,1014,0,1,2,0,0,49,12172016,17,0,9,12,0,0,0,2016,7,14,0,39.89538889,39,53,43.4,3,-83.04536944,83,2,43.33,0,1,1,0,0,20,0,2,1,605,996,0,2,1,1,0,4,0,0,0,5,0,0,1,2
39,1014,1,1,2,0,0,49,12172016,17,0,9,12,0,0,0,2016,7,14,0,39.89538889,39,53,43.4,3,-83.04536944,83,2,43.33,0,1,1,0,0,45,996,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
39,1015,1,1,10,0,1800,49,12182016,18,14,38,12,0,0,0,2016,1,12,0,40.06378056,40,3,49.61,1,-83.05695,83,3,25.02,2,1,2,0,0,30,0,2,1,177,348,0,2,1,1,0,4,0,0,0,1,0,0,1,2
39,1015,2,1,10,0,1800,49,12182016,18,14,38,12,0,0,0,2016,1,12,0,40.06378056,40,3,49.61,1,-83.05695,83,3,25.02,2,1,2,0,0,73,996,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1
39,1030,1,1,1,0,0,49,12242016,24,15,40,12,0,0,0,2016,7,12,9,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,4,2,0,0,38,200,2,1,605,600,0,2,1,1,0,4,0,0,0,1,8,8,1,1
39,1030,2,1,1,0,0,49,12242016,24,15,40,12,0,0,0,2016,7,12,9,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,4,2,0,0,39,0,2,1,1,0,0,2,1,0,0,4,0,0,0,1,0,0,1,1
39,1030,2,2,1,0,0,49,12242016,24,15,40,12,0,0,0,2016,7,12,9,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,4,2,0,0,41,996,0,0,0,0,0,0,0,0,0,4,0,0,0,2,8,8,1,2
39,1030,2,3,1,0,0,49,12242016,24,15,40,12,0,0,0,2016,7,12,9,39.90318611,39,54,11.47,1,-83.07133889,83,4,16.82,6,4,2,0,0,8,996,0,0,0,0,0,0,0,0,0,4,0,0,0,2,8,8,1,2
39,1038,0,1,10,0,1800,49,12182016,18,2,45,12,0,0,0,2016,1,8,0,39.94345556,39,56,36.44,3,-83.07874444,83,4,43.48,0,1,1,0,0,40,.,.,.,.,.,.,.,.,.,.,4,0,0,0,5,1,1,19,1
39,1038,1,1,10,0,1800,49,12182016,18,2,45,12,0,0,0,2016,1,8,0,39.94345556,39,56,36.44,3,-83.07874444,83,4,43.48,0,1,1,0,0,999,996,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,8,0,9
39,1057,0,1,10,0,1800,49,12222016,22,16,15,12,0,0,0,2016,5,8,0,40.01020833,40,0,36.75,1,-83.01019722,83,0,36.71,0,1,1,0,0,79,996,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,1,1
39,1057,1,1,10,0,1800,49,12222016,22,16,15,12,0,0,0,2016,5,8,0,40.01020833,40,0,36.75,1,-83.01019722,83,0,36.71,0,1,1,0,0,21,996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
39,1065,1,1,1,0,2270,49,12212016,21,2,30,12,0,0,0,2016,4,1,0,40.13711389,40,8,13.61,3,-83.14735,83,8,50.46,0,1,1,0,0,19,232,2,1,605,407,402,2,1,1,1,4,0,0,0,1,8,8,1,1
